requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,epsilon_pp,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,static_r
10000,0.0014,177.22593838633526,15921.946757359148,30380.36047146336,31639.57846030421,30374.65787165181,1.0007004903432404,0.0,71.19998800000002,35.39954298008606,42.03799999999999,0.5,84,poisson,0.95,415.345975121909,4.0,22.796409320831295,dense,0
10000,0.0014,177.22593838633526,15921.946757359148,30380.36047146336,31639.57846030421,30374.65787165181,1.0007004903432404,0.0,71.19998800000002,37.05067847493245,43.731,0.5,84,poisson,0.95,415.345975121909,4.0,22.796409320831295,static_pomt,0
10000,0.0014,177.22593838633526,15921.946757359148,30380.36047146336,31639.57846030421,30374.65787165181,1.0007004903432404,0.0,71.19998800000002,37.29775763034124,43.78099999999999,0.5,84,poisson,0.95,415.345975121909,4.0,22.796409320831295,decoupled,0
10000,0.0014,177.22593838633526,15921.946757359148,30380.36047146336,31639.57846030421,30374.65787165181,1.0007004903432404,0.0,71.19998800000002,38.34691303912738,44.819,0.5,84,poisson,0.95,415.345975121909,4.0,22.796409320831295,joint_full,0
10000,0.0014,177.22593838633526,15921.946757359148,30380.36047146336,31639.57846030421,30374.65787165181,1.0007004903432404,0.0,71.19998800000002,38.272753327329134,45.581,0.5,84,poisson,0.95,415.345975121909,4.0,22.796409320831295,cliffserve,0
10000,0.0085,177.83503576651893,15728.36898092711,30187.083748531502,31446.253242203664,30181.40052776353,1.006137438374082,0.0,71.19991800000001,35.31678941543415,41.8001,0.5,84,poisson,0.95,415.345975121909,8.0,45.5928186416626,dense,0
10000,0.0085,177.83503576651893,15728.36898092711,30187.083748531502,31446.253242203664,30181.40052776353,1.006137438374082,0.0,71.19991800000001,37.02992433846463,43.173,0.5,84,poisson,0.95,415.345975121909,8.0,45.5928186416626,static_pomt,0
10000,0.0085,177.83503576651893,15728.36898092711,30187.083748531502,31446.253242203664,30181.40052776353,1.006137438374082,0.0,71.19991800000001,37.17396579132709,43.36590000000001,0.5,84,poisson,0.95,415.345975121909,8.0,45.5928186416626,decoupled,0
10000,0.0085,177.83503576651893,15728.36898092711,30187.083748531502,31446.253242203664,30181.40052776353,1.006137438374082,0.0,71.19991800000001,37.6400725425093,42.92400000000001,0.5,84,poisson,0.95,415.345975121909,8.0,45.5928186416626,joint_full,0
10000,0.0085,177.83503576651893,15728.36898092711,30187.083748531502,31446.253242203664,30181.40052776353,1.006137438374082,0.0,71.19991800000001,38.45934510514136,45.1269,0.5,84,poisson,0.95,415.345975121909,8.0,45.5928186416626,cliffserve,0
10000,0.0136,178.3137666254349,15577.53499822104,30035.78747253434,31295.10628268428,30030.09821164624,1.010611419909045,0.0,71.19986600000001,35.545949873673564,42.1603,0.5,84,poisson,0.95,415.345975121909,12.0,68.38922796249389,dense,0
10000,0.0136,178.3137666254349,15577.53499822104,30035.78747253434,31295.10628268428,30030.09821164624,1.010611419909045,0.0,71.19986600000001,37.00199919151086,42.711,0.5,84,poisson,0.95,415.345975121909,12.0,68.38922796249389,static_pomt,0
10000,0.0136,178.3137666254349,15577.53499822104,30035.78747253434,31295.10628268428,30030.09821164624,1.010611419909045,0.0,71.19986600000001,37.01877756442648,43.05569999999999,0.5,84,poisson,0.95,415.345975121909,12.0,68.38922796249389,decoupled,0
10000,0.0136,178.3137666254349,15577.53499822104,30035.78747253434,31295.10628268428,30030.09821164624,1.010611419909045,0.0,71.19986600000001,38.36187215765538,45.52969999999999,0.5,84,poisson,0.95,415.345975121909,12.0,68.38922796249389,joint_full,0
10000,0.0136,178.3137666254349,15577.53499822104,30035.78747253434,31295.10628268428,30030.09821164624,1.010611419909045,0.0,71.19986600000001,38.452238504295096,45.01869999999999,0.5,84,poisson,0.95,415.345975121909,12.0,68.38922796249389,cliffserve,0
10000,0.0004,177.16199083245476,17617.125534108436,33567.52769885084,34962.90435267203,33561.87974860689,1.000100010001,0.0,71.19999800000002,35.46970617061706,41.258,0.5,84,poisson,1.1,480.9269185622105,2.0,11.398204660415647,dense,0
10000,0.0004,177.16199083245476,17617.125534108436,33567.52769885084,34962.90435267203,33561.87974860689,1.000100010001,0.0,71.19999800000002,36.82426652665266,42.361,0.5,84,poisson,1.1,480.9269185622105,2.0,11.398204660415647,static_pomt,0
10000,0.0004,177.16199083245476,17617.125534108436,33567.52769885084,34962.90435267203,33561.87974860689,1.000100010001,0.0,71.19999800000002,37.184709170917095,43.4339,0.5,84,poisson,1.1,480.9269185622105,2.0,11.398204660415647,decoupled,0
10000,0.0004,177.16199083245476,17617.125534108436,33567.52769885084,34962.90435267203,33561.87974860689,1.000100010001,0.0,71.19999800000002,38.59783108310831,45.156,0.5,84,poisson,1.1,480.9269185622105,2.0,11.398204660415647,joint_full,0
10000,0.0004,177.16199083245476,17617.125534108436,33567.52769885084,34962.90435267203,33561.87974860689,1.000100010001,0.0,71.19999800000002,38.67685308530853,45.185100000000006,0.5,84,poisson,1.1,480.9269185622105,2.0,11.398204660415647,cliffserve,0
