requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,epsilon_pp,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,static_r
10000,0.001,175.0120428629583,18342.225628101507,34959.856327684014,36414.413519737944,34954.13723626861,1.0005002501250626,0.0,68.52,35.890359679839925,40.42469999999998,0.5,84,poisson,0.3,499.1946546959086,2.0,11.483967781066895,dense,0
10000,0.001,175.0120428629583,18342.225628101507,34959.856327684014,36414.413519737944,34954.13723626861,1.0005002501250626,0.0,68.52,36.71831495747874,38.713,0.5,84,poisson,0.3,499.1946546959086,2.0,11.483967781066895,static_pomt,0
10000,0.001,175.0120428629583,18342.225628101507,34959.856327684014,36414.413519737944,34954.13723626861,1.0005002501250626,0.0,68.52,37.07406693346673,39.376999999999995,0.5,84,poisson,0.3,499.1946546959086,2.0,11.483967781066895,decoupled,0
10000,0.001,175.0120428629583,18342.225628101507,34959.856327684014,36414.413519737944,34954.13723626861,1.0005002501250626,0.0,68.52,38.82489304652326,39.975,0.5,84,poisson,0.3,499.1946546959086,2.0,11.483967781066895,joint_full,0
10000,0.001,175.0120428629583,18342.225628101507,34959.856327684014,36414.413519737944,34954.13723626861,1.0005002501250626,0.0,68.52,38.16704222111055,40.18899999999999,0.5,84,poisson,0.3,499.1946546959086,2.0,11.483967781066895,cliffserve,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,8.842768902785673,10.149,0.5,84,poisson,0.3,499.1946546959086,4.0,22.96793556213379,dense,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,9.30782376350199,10.72,0.5,84,poisson,0.3,499.1946546959086,4.0,22.96793556213379,static_pomt,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,11.009048891415578,12.403,0.5,84,poisson,0.3,499.1946546959086,4.0,22.96793556213379,decoupled,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,10.39582660602615,12.243,0.5,84,poisson,0.3,499.1946546959086,4.0,22.96793556213379,joint_full,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,9.312936327458782,11.011,0.5,84,poisson,0.3,499.1946546959086,4.0,22.96793556213379,cliffserve,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,8.84716969869244,10.189,0.5,84,poisson,0.3,499.1946546959086,8.0,45.93587112426758,dense,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,9.309213189312109,10.71,0.5,84,poisson,0.3,499.1946546959086,8.0,45.93587112426758,static_pomt,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,11.008511370096645,12.353,0.5,84,poisson,0.3,499.1946546959086,8.0,45.93587112426758,decoupled,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,10.472972996020465,12.343,0.5,84,poisson,0.3,499.1946546959086,8.0,45.93587112426758,joint_full,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,9.38761199545196,11.091,0.5,84,poisson,0.3,499.1946546959086,8.0,45.93587112426758,cliffserve,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,8.87866145537237,10.189,0.5,84,poisson,0.3,499.1946546959086,12.0,68.90380668640137,dense,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,9.31886725412166,10.71,0.5,84,poisson,0.3,499.1946546959086,12.0,68.90380668640137,static_pomt,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,10.969136725412165,12.31315,0.5,84,poisson,0.3,499.1946546959086,12.0,68.90380668640137,decoupled,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,10.44989312109153,12.244499999999997,0.5,84,poisson,0.3,499.1946546959086,12.0,68.90380668640137,joint_full,0
10000,1.0,490.40431337348093,9.712723617641132,13.731360887809887,15.453066929309939,7.973884577662284,2.8425241614553722,0.0,68.52,9.357378339965889,11.041,0.5,84,poisson,0.3,499.1946546959086,12.0,68.90380668640137,cliffserve,0
10000,0.0007,175.00071466129808,23455.082720373724,44624.279454132375,46494.62764207972,44618.56062714702,1.0004001600640255,0.0,68.52,35.29411944777911,37.65025,0.5,84,poisson,0.6,998.3893093918172,2.0,11.483967781066895,dense,0
10000,0.0007,175.00071466129808,23455.082720373724,44624.279454132375,46494.62764207972,44618.56062714702,1.0004001600640255,0.0,68.52,36.82149179671869,39.214,0.5,84,poisson,0.6,998.3893093918172,2.0,11.483967781066895,static_pomt,0
10000,0.0007,175.00071466129808,23455.082720373724,44624.279454132375,46494.62764207972,44618.56062714702,1.0004001600640255,0.0,68.52,36.98493757503001,39.264,0.5,84,poisson,0.6,998.3893093918172,2.0,11.483967781066895,decoupled,0
10000,0.0007,175.00071466129808,23455.082720373724,44624.279454132375,46494.62764207972,44618.56062714702,1.0004001600640255,0.0,68.52,39.54010584233694,43.607,0.5,84,poisson,0.6,998.3893093918172,2.0,11.483967781066895,joint_full,0
10000,0.0007,175.00071466129808,23455.082720373724,44624.279454132375,46494.62764207972,44618.56062714702,1.0004001600640255,0.0,68.52,38.621855942376946,42.552499999999995,0.5,84,poisson,0.6,998.3893093918172,2.0,11.483967781066895,cliffserve,0
10000,0.0489,182.25112824437147,21181.135154818152,42349.91815194731,44221.24446298254,42344.20598714,1.0431879824744419,0.0,68.52,35.56504454412684,39.334,0.5,84,poisson,0.6,998.3893093918172,4.0,22.96793556213379,dense,0
10000,0.0489,182.25112824437147,21181.135154818152,42349.91815194731,44221.24446298254,42344.20598714,1.0431879824744419,0.0,68.52,36.890866784894634,39.97,0.5,84,poisson,0.6,998.3893093918172,4.0,22.96793556213379,static_pomt,0
10000,0.0489,182.25112824437147,21181.135154818152,42349.91815194731,44221.24446298254,42344.20598714,1.0431879824744419,0.0,68.52,37.45806227832256,40.025,0.5,84,poisson,0.6,998.3893093918172,4.0,22.96793556213379,decoupled,0
10000,0.0489,182.25112824437147,21181.135154818152,42349.91815194731,44221.24446298254,42344.20598714,1.0431879824744419,0.0,68.52,39.330970164823704,41.57875,0.5,84,poisson,0.6,998.3893093918172,4.0,22.96793556213379,joint_full,0
10000,0.0489,182.25112824437147,21181.135154818152,42349.91815194731,44221.24446298254,42344.20598714,1.0431879824744419,0.0,68.52,37.99254496140204,40.346,0.5,84,poisson,0.6,998.3893093918172,4.0,22.96793556213379,cliffserve,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,11.367292216358841,12.711500000000001,0.5,84,poisson,0.6,998.3893093918172,8.0,45.93587112426758,dense,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,11.872228232189974,13.01725,0.5,84,poisson,0.6,998.3893093918172,8.0,45.93587112426758,static_pomt,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,13.688557387862799,14.9755,0.5,84,poisson,0.6,998.3893093918172,8.0,45.93587112426758,decoupled,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,13.726750659630607,17.69075,0.5,84,poisson,0.6,998.3893093918172,8.0,45.93587112426758,joint_full,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,12.513540897097624,15.81175,0.5,84,poisson,0.6,998.3893093918172,8.0,45.93587112426758,cliffserve,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,11.178787598944592,12.2655,0.5,84,poisson,0.6,998.3893093918172,12.0,68.90380668640137,dense,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,11.921726253298154,13.065,0.5,84,poisson,0.6,998.3893093918172,12.0,68.90380668640137,static_pomt,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,13.691792216358838,14.948,0.5,84,poisson,0.6,998.3893093918172,12.0,68.90380668640137,decoupled,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,13.588390501319262,14.9805,0.5,84,poisson,0.6,998.3893093918172,12.0,68.90380668640137,joint_full,0
10000,1.0,980.595846301971,12.44482340857644,19.1431010048999,23.58493904018981,10.489606261409012,6.596306068601583,0.0,68.52,12.215863456464382,13.47775,0.5,84,poisson,0.6,998.3893093918172,12.0,68.90380668640137,cliffserve,0
10000,0.001,175.0535884397353,24715.126249741494,47022.19850815863,48996.52769801473,47016.46651126475,1.0007004903432404,0.0,68.52,35.67282437706395,37.8914,0.5,84,poisson,0.8,1331.1857458557563,2.0,11.483967781066895,dense,0
10000,0.001,175.0535884397353,24715.126249741494,47022.19850815863,48996.52769801473,47016.46651126475,1.0007004903432404,0.0,68.52,37.4062118482938,39.454,0.5,84,poisson,0.8,1331.1857458557563,2.0,11.483967781066895,static_pomt,0
10000,0.001,175.0535884397353,24715.126249741494,47022.19850815863,48996.52769801473,47016.46651126475,1.0007004903432404,0.0,68.52,37.4381140798559,39.645,0.5,84,poisson,0.8,1331.1857458557563,2.0,11.483967781066895,decoupled,0
10000,0.001,175.0535884397353,24715.126249741494,47022.19850815863,48996.52769801473,47016.46651126475,1.0007004903432404,0.0,68.52,39.1514191934354,41.3114,0.5,84,poisson,0.8,1331.1857458557563,2.0,11.483967781066895,joint_full,0
10000,0.001,175.0535884397353,24715.126249741494,47022.19850815863,48996.52769801473,47016.46651126475,1.0007004903432404,0.0,68.52,38.439744621234865,40.37,0.5,84,poisson,0.8,1331.1857458557563,2.0,11.483967781066895,cliffserve,0
10000,0.0086,176.1780102002139,24350.412318657814,46657.71920560927,48631.91154980516,46652.00472063155,1.0073536818777074,0.0,68.52,35.0940285081092,37.72799999999999,0.5,84,poisson,0.8,1331.1857458557563,4.0,22.96793556213379,dense,0
10000,0.0086,176.1780102002139,24350.412318657814,46657.71920560927,48631.91154980516,46652.00472063155,1.0073536818777074,0.0,68.52,37.218922333031124,39.324,0.5,84,poisson,0.8,1331.1857458557563,4.0,22.96793556213379,static_pomt,0
10000,0.0086,176.1780102002139,24350.412318657814,46657.71920560927,48631.91154980516,46652.00472063155,1.0073536818777074,0.0,68.52,37.675804170444245,39.59129999999999,0.5,84,poisson,0.8,1331.1857458557563,4.0,22.96793556213379,decoupled,0
