model,batch_size,r,sequence_tokens,content_tokens,latency_mean_ms,latency_median_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_std_ms,throughput_median_qps,throughput_p95_qps,accuracy_pct,correct,num_samples,dense_accuracy_pct,accuracy_drop_pp,speedup_vs_dense_p95,pareto
deit_small_patch16_224,1,0,197,196,5.71660519917806,5.714080095291138,5.732534408569336,5.741983890533447,5.78889226436615,0.0188878252256476,175.00629730830698,174.1558351719961,75.1,1502,2000,75.1,0.0,1.0,True
deit_small_patch16_224,2,0,197,196,5.647479031880697,5.6469597816467285,5.663846397399903,5.670132756233215,5.676423306465149,0.0119997851600491,354.1728783867438,352.7254274252021,75.2,1504,2000,75.2,0.0,1.0,True
deit_small_patch16_224,4,0,197,196,5.6435703245798745,5.644144058227539,5.656345701217651,5.658966279029846,5.666647400856018,0.0100536108208082,708.6991328949427,706.8428760253624,75.2,1504,2000,75.2,0.0,1.0,True
deit_small_patch16_224,8,0,197,196,7.128338549931844,7.13265585899353,7.1464544296264645,7.1707007646560665,7.222701907157897,0.0311661894613757,1121.601849038159,1115.6510726861588,75.2,1504,2000,75.2,0.0,1.0,True
deit_small_patch16_224,16,0,197,196,12.733317082722982,12.631791591644289,12.982185745239258,13.079500770568847,13.431704301834106,0.1792459535362578,1266.645343530187,1223.2882799321198,75.2,1504,2000,75.2,0.0,1.0,True
deit_small_patch16_224,16,64,133,132,12.087484334309895,12.098512172698976,12.17002544403076,12.251289892196654,12.324126501083374,0.0845511451999497,1322.4766625523566,1305.9849322634225,74.7,1494,2000,75.2,0.5,1.0676019329931712,True
deit_small_patch16_224,16,80,117,116,11.54220609664917,11.539616107940674,11.5778302192688,11.584795236587524,11.60746521949768,0.0250963595847885,1386.5279269550426,1381.1206562778266,74.25,1485,2000,75.2,0.9500000000000028,1.129023043002149,True
