model,batch_size,r,sequence_tokens,content_tokens,latency_mean_ms,latency_median_ms,latency_p90_ms,latency_p95_ms,latency_p99_ms,latency_std_ms,throughput_median_qps,throughput_p95_qps
deit_small_patch16_224,4,16,181,180,10.168285026550294,10.168240070343018,10.183647727966308,10.18694224357605,10.195379486083985,0.0194560307783324,393.3817427920998,392.6595345646948
deit_small_patch16_224,4,32,165,164,10.192818959554035,10.192896366119385,10.21140193939209,10.218096017837524,10.228041286468503,0.0158903963404772,392.4301647268558,391.46236177633097
deit_small_patch16_224,4,48,149,148,10.19099775314331,10.186495780944824,10.209561729431153,10.21672315597534,10.29749430656433,0.0252149730021889,392.6767443896187,391.5149641360855
deit_small_patch16_224,4,64,133,132,10.232204163869222,10.22926425933838,10.248115253448486,10.254532718658448,10.4096195602417,0.0298753833344704,391.0349658186186,390.07140644467137
deit_small_patch16_224,4,80,117,116,10.209862403869629,10.20961618423462,10.227241611480713,10.230054569244384,10.235466871261597,0.0137193780050141,391.787499923521,391.0047569077092
deit_small_patch16_224,4,96,101,100,10.205918083190918,10.20732831954956,10.220678520202636,10.226033878326415,10.234466247558592,0.0124966795554457,391.87531494788993,391.1584928813708
deit_small_patch16_224,4,112,85,84,10.153431873321534,10.15334415435791,10.167942333221436,10.17513108253479,10.183501920700074,0.0122000071316339,393.958871007358,393.1153286925062
deit_small_patch16_224,4,128,69,68,10.221137256622317,10.22115182876587,10.24715175628662,10.2510910987854,10.261763706207276,0.0226816913845628,391.345326535764,390.20236591926687
deit_small_patch16_224,4,144,53,52,10.251394729614258,10.250144004821776,10.268211174011231,10.273815631866457,10.281074542999267,0.0133492290185645,390.2384198815506,389.3392818529016
deit_small_patch16_224,8,0,197,196,7.128338549931844,7.13265585899353,7.1464544296264645,7.1707007646560665,7.222701907157897,0.0311661894613757,1121.601849038159,1115.6510726861588
deit_small_patch16_224,8,16,181,180,10.364143988291422,10.362031936645508,10.378636360168455,10.385073471069337,10.48829891204834,0.0247478582484114,772.0493479380101,770.336389269305
deit_small_patch16_224,8,32,165,164,10.331489238739014,10.331343650817873,10.34725103378296,10.353843450546265,10.361536674499511,0.0136762403401164,774.3426480026814,772.6599342757034
deit_small_patch16_224,8,48,149,148,10.33804797490438,10.338799953460692,10.357602977752686,10.361043071746826,10.371364889144898,0.0147289310960086,773.7841950720954,772.1230328454986
deit_small_patch16_224,8,64,133,132,10.21718079249064,10.21833610534668,10.234975910186767,10.238878393173218,10.25367681503296,0.0146370908630275,782.9063281461305,781.3355811837757
