requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,epsilon_pp
5000,1.0,990.4309169696139,12.427295043965842,18.274189267416347,21.631997891972265,10.430509595814497,6.613756613756614,5.376,75.13612000000002,1401.8600066137567,1486.0185000000001,84,poisson,0.8,1013.3162748241492,8,45.93587112426758,decoupled,1.0
5000,1.0,990.4309169696139,12.427295043965842,18.274189267416347,21.631997891972265,10.430509595814497,6.613756613756614,5.376,75.13612000000002,5129.92683068783,5671.634,84,poisson,0.8,1013.3162748241492,8,45.93587112426758,joint_full,1.0
5000,1.0,990.4309169696139,12.427295043965842,18.274189267416347,21.631997891972265,10.430509595814497,6.613756613756614,5.376,75.13612000000002,4967.161366402116,5621.03425,84,poisson,0.8,1013.3162748241492,8,45.93587112426758,cliffserve,1.0
5000,0.002,175.17325236252054,12143.003683850442,23091.279983646094,24061.890429886334,23085.55099652451,1.001401962747847,0.0,75.10020000000002,16.148395754055677,16.662,84,poisson,0.95,1203.3130763536772,2,11.483967781066895,dense,1.0
5000,0.002,175.17325236252054,12143.003683850442,23091.279983646094,24061.890429886334,23085.55099652451,1.001401962747847,0.0,75.10020000000002,17.43060785099139,17.9534,84,poisson,0.95,1203.3130763536772,2,11.483967781066895,static_pomt,1.0
5000,0.002,175.17325236252054,12143.003683850442,23091.279983646094,24061.890429886334,23085.55099652451,1.001401962747847,0.0,75.10020000000002,1424.313893450831,1482.3,84,poisson,0.95,1203.3130763536772,2,11.483967781066895,decoupled,1.0
5000,0.002,175.17325236252054,12143.003683850442,23091.279983646094,24061.890429886334,23085.55099652451,1.001401962747847,0.0,75.10020000000002,6898.736654115762,6981.943999999999,84,poisson,0.95,1203.3130763536772,2,11.483967781066895,joint_full,1.0
5000,0.002,175.17325236252054,12143.003683850442,23091.279983646094,24061.890429886334,23085.55099652451,1.001401962747847,0.0,75.10020000000002,6864.3302245143195,6955.6184,84,poisson,0.95,1203.3130763536772,2,11.483967781066895,cliffserve,1.0
5000,0.0228,178.25525313706174,11649.532838866387,22597.226968533218,23568.215575741284,22591.528315788924,1.0195758564437194,0.0,75.10228000000001,16.26262194127243,16.802,84,poisson,0.95,1203.3130763536772,4,22.96793556213379,dense,1.0
5000,0.0228,178.25525313706174,11649.532838866387,22597.226968533218,23568.215575741284,22591.528315788924,1.0195758564437194,0.0,75.10228000000001,17.395088499184343,17.974,84,poisson,0.95,1203.3130763536772,4,22.96793556213379,static_pomt,1.0
5000,0.0228,178.25525313706174,11649.532838866387,22597.226968533218,23568.215575741284,22591.528315788924,1.0195758564437194,0.0,75.10228000000001,1399.9034842985318,1479.1584999999998,84,poisson,0.95,1203.3130763536772,4,22.96793556213379,decoupled,1.0
5000,0.026,178.76459636214747,11569.640919253503,22517.386982065855,23488.24103375768,22511.66787155312,1.022704029453876,0.256,75.09956000000001,6890.67338351401,6970.134599999999,84,poisson,0.95,1203.3130763536772,4,22.96793556213379,joint_full,1.0
5000,0.026,178.76459636214747,11569.640919253503,22517.386982065855,23488.24103375768,22511.66787155312,1.022704029453876,0.256,75.09956000000001,6908.373713847412,6977.780599999999,84,poisson,0.95,1203.3130763536772,4,22.96793556213379,cliffserve,1.0
5000,1.0,1176.005802703797,17.985389288970055,30.589482191999892,36.29729784375235,17.95873960249735,10.775862068965518,0.0,75.2,14.871870689655172,17.293,84,poisson,0.95,1203.3130763536772,8,45.93587112426758,dense,1.0
5000,1.0,1176.005802703797,17.985389288970055,30.589482191999892,36.29729784375235,17.95873960249735,10.775862068965518,0.0,75.2,15.752405172413793,18.201999999999998,84,poisson,0.95,1203.3130763536772,8,45.93587112426758,static_pomt,1.0
